identifier,title,date,type,publication_type,url,preferred_url,dossier_number,dossier_title
kst-33529-161,Gaswinning Groningen-veld; Motie; Motie van het lid Klever over het productieplafond voor gaswinning in 2015,2015-04-28,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33529/kst-33529-161/1/xml/kst-33529-161.xml,,33529,Gaswinning Groningen-veld
kst-34214-7,EU-voorstel: verordening herziening besluitvorming genetisch gemodificeerde organismen (ggo’s) COM (2015) 177; Motie; Motie van het lid Ouwehand over de herkenbaarheid van producten van dieren gevoerd met ggo's,2015-07-01,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/34214/kst-34214-7/1/xml/kst-34214-7.xml,,34214,EU-voorstel: verordening herziening besluitvorming genetisch gemodificeerde organismen (ggo’s) COM (2015) 177
kst-30872-188,Landelijk afvalbeheerplan; Motie; Motie van het lid Van Veldhoven over een retourpremie voor plastic flesjes en blikjes,2015-09-01,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30872/kst-30872-188/1/xml/kst-30872-188.xml,,30872,Landelijk afvalbeheerplan
kst-19637-2045,"Vreemdelingenbeleid; Gewijzigde motie (nader); Gewijzigde motie van de leden Pechtold en Klaver (t.v.v. 19637, nr. 2035) over op geen enkele wijze instemmen met een aantasting van het fundamentele recht op aanvraag van asiel",2015-09-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/19637/kst-19637-2045/1/xml/kst-19637-2045.xml,,19637,Vreemdelingenbeleid
kst-22054-258,Wapenexportbeleid; Motie; Motie van het lid Jasper Van Dijk over pleiten tegen wapenleveranties aan Oekraïne,2014-12-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/22054/kst-22054-258/1/xml/kst-22054-258.xml,,22054,Wapenexportbeleid
kst-21501-08-569,Milieuraad; Motie; Motie van het lid Van Tongeren over de nationale ambities inzake fossiele brandstoffen,2015-06-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-08/kst-21501-08-569/1/xml/kst-21501-08-569.xml,,21501-08,Milieuraad
kst-29984-539,Spoor: vervoer- en beheerplan; Motie; Motie van de leden De Graaf en Madlener over sociale veiligheid,2014-10-16,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29984/kst-29984-539/1/xml/kst-29984-539.xml,,29984,Spoor: vervoer- en beheerplan
kst-30872-169,Landelijk afvalbeheerplan; Motie; Motie van het lid Cegerek c.s. over een verbod op gratis plastic tassen voor eenmalig gebruik,2014-12-04,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30872/kst-30872-169/1/xml/kst-30872-169.xml,,30872,Landelijk afvalbeheerplan
kst-31765-157,Kwaliteit van zorg ; Motie; Motie van het lid Agema over het geven van verblijfsrechten aan bewoners van zorginstellingen,2015-07-02,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31765/kst-31765-157/1/xml/kst-31765-157.xml,,31765,Kwaliteit van zorg
kst-21501-20-987,"Europese Raad; Motie; Motie van het lid Koolmees over een bindend EU-mechanisme voor democratie, rechtsstaat en grondrechten",2015-06-23,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-20/kst-21501-20-987/1/xml/kst-21501-20-987.xml,,21501-20,Europese Raad
kst-33952-16,Schaliegas; Motie; Motie van het lid Dik-Faber c.s. over beëindigen van de voorbereidingen voor de Structuurvisie Schaliegas,2014-12-11,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33952/kst-33952-16/1/xml/kst-33952-16.xml,,33952,Schaliegas
kst-30196-337,Duurzame ontwikkeling en beleid; Motie; Motie van het lid Van Tongeren over meer SDE+-beschikkingen uitgeven dan waar op papier ruimte voor is,2015-06-25,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30196/kst-30196-337/1/xml/kst-30196-337.xml,,30196,Duurzame ontwikkeling en beleid
kst-33979-80,Regels ten behoeve van een verantwoorde groei van de melkveehouderij (Wet verantwoorde groei melkveehouderij); Motie; Motie van het lid Geurts over kiezen tussen de referentiejaren 2013 en 2014,2015-04-23,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33979/kst-33979-80/1/xml/kst-33979-80.xml,,33979,Regels ten behoeve van een verantwoorde groei van de melkveehouderij (Wet verantwoorde groei melkveehouderij)
kst-28286-794,Dierenwelzijn; Motie; Motie van de leden Graus en Helder over een lesmodule Dierenmishandeling en huiselijk geweld,2015-02-26,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28286/kst-28286-794/1/xml/kst-28286-794.xml,,28286,Dierenwelzijn
kst-34085-6,Najaarsnota 2014; Motie; Motie van het lid Tony van Dijck over verlaging van de belastingen en accijnzen,2014-12-16,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/34085/kst-34085-6/1/xml/kst-34085-6.xml,,34085,Najaarsnota 2014
kst-29544-594,Arbeidsmarktbeleid; Motie; Motie van het lid Klein over het niet verhogen van de lasten voor zzp'ers,2015-04-02,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29544/kst-29544-594/1/xml/kst-29544-594.xml,,29544,Arbeidsmarktbeleid
kst-26991-467,Voedselveiligheid; Motie; Motie van het lid Geurts over persoonscertificering in de voedselbranche,2015-04-01,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/26991/kst-26991-467/1/xml/kst-26991-467.xml,,26991,Voedselveiligheid
kst-31765-119,Kwaliteit van zorg ; Motie; Motie van het lid Ellemeet c.s. over voorleggen van de plannen aan de Raad van State,2015-02-11,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31765/kst-31765-119/1/xml/kst-31765-119.xml,,31765,Kwaliteit van zorg
kst-33576-31,Natuurbeleid; Motie; Motie van het lid Graus over de sancties voor opsporingsambtenaren en jagers bij overtreding van de Flora- en faunawet,2014-12-11,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33576/kst-33576-31/1/xml/kst-33576-31.xml,,33576,Natuurbeleid
kst-33979-42,Regels ten behoeve van een verantwoorde groei van de melkveehouderij (Wet verantwoorde groei melkveehouderij); Motie; Motie van de leden Ouwehand en Thieme over uitfaseren van vruchtbaarheidshormonen in de melkveehouderij,2014-11-13,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33979/kst-33979-42/1/xml/kst-33979-42.xml,,33979,Regels ten behoeve van een verantwoorde groei van de melkveehouderij (Wet verantwoorde groei melkveehouderij)
kst-26991-448,Voedselveiligheid; Motie; Motie van de leden Ouwehand en Thieme over het in kaart brengen van de risico’s van de kweekindustrie,2014-12-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/26991/kst-26991-448/1/xml/kst-26991-448.xml,,26991,Voedselveiligheid
kst-33738-13,Wijziging van de Tabakswet (verhoging strafmaximum overtreding rookverbod en leeftijdsgrens verkoop tabaksproducten); Motie; Motie van het lid Dik-Faber over het verbieden van sigarettenautomaten in de horeca,2015-01-22,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33738/kst-33738-13/1/xml/kst-33738-13.xml,,33738,Wijziging van de Tabakswet (verhoging strafmaximum overtreding rookverbod en leeftijdsgrens verkoop tabaksproducten)
kst-32813-97,Kabinetsaanpak Klimaatbeleid op weg naar 2020; Motie; Motie van de leden Van Veldhoven en Van Tongeren over beperken van het bijmengpercentage van conventionele biobrandstoffen,2014-12-04,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32813/kst-32813-97/1/xml/kst-32813-97.xml,,32813,Kabinetsaanpak Klimaatbeleid op weg naar 2020
kst-23645-601,Openbaar vervoer; Motie; Motie van het lid Van Veldhoven over de mogelijkheid om af te wijken van taxiregelgeving,2015-06-16,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/23645/kst-23645-601/1/xml/kst-23645-601.xml,,23645,Openbaar vervoer
kst-30597-476,Toekomst AWBZ; Motie; Motie van het lid Siderius over geen wachttijden en wachtlijsten voor wijkverpleging,2014-11-06,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30597/kst-30597-476/1/xml/kst-30597-476.xml,,30597,Toekomst AWBZ
kst-29521-269,Nederlandse deelname aan vredesmissies; Motie; Motie van het lid Van Bommel over terugdraaien van het besluit over de financiering van de ANSF,2014-11-20,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29521/kst-29521-269/1/xml/kst-29521-269.xml,,29521,Nederlandse deelname aan vredesmissies
kst-34002-65,Wijziging van enkele belastingwetten en enige andere wetten (Belastingplan 2015); Motie; Motie van het lid Tony van Dijck over de bijtelling voor mensen met een leaseauto niet verhogen,2014-11-12,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/34002/kst-34002-65/1/xml/kst-34002-65.xml,,34002,Wijziging van enkele belastingwetten en enige andere wetten (Belastingplan 2015)
kst-26488-367,Behoeftestelling vervanging F-16; Motie; Motie van het lid Jasper Van Dijk over opschorten van de aanschaf van de JSF,2014-12-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/26488/kst-26488-367/1/xml/kst-26488-367.xml,,26488,Behoeftestelling vervanging F-16
kst-31015-108,Kindermishandeling; Motie; Motie van de leden Siderius en Leijten over zorgdragen dat noodzakelijke psychologische zorg na kindermishandeling door gemeente of vanuit de basisverzekering wordt vergoed,2014-10-16,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31015/kst-31015-108/1/xml/kst-31015-108.xml,,31015,Kindermishandeling
kst-32034-12,Digitale leermiddelen; Motie; Motie van de leden Ypma en Jasper Van Dijk over een centrale organisatie voor toezicht op leerlinggegevens,2015-01-21,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32034/kst-32034-12/1/xml/kst-32034-12.xml,,32034,Digitale leermiddelen
kst-33529-136,Gaswinning Groningen-veld; Motie; Motie van het lid Smaling over het opzetten van een duurzaam energiehuis,2015-03-03,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33529/kst-33529-136/1/xml/kst-33529-136.xml,,33529,Gaswinning Groningen-veld
kst-21501-32-853,Landbouw- en Visserijraad; Motie; Motie van het lid Smaling over een snelle invoering van het ‘markt verantwoordelijkheid programma’,2015-09-03,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-32/kst-21501-32-853/1/xml/kst-21501-32-853.xml,,21501-32,Landbouw- en Visserijraad
kst-33952-29,"Schaliegas; Gewijzigde motie (nader); Nader gewijzigde motie van het lid Smaling (t.v.v. 33952, nr. 28) over geen proefboringen naar schaliegas",2014-12-16,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33952/kst-33952-29/1/xml/kst-33952-29.xml,,33952,Schaliegas
kst-24515-302,Preventie en bestrijding van stille armoede en sociale uitsluiting; Motie; Motie van het lid Karabulut over uitstellen van de invoering van de kostendelersnorm,2015-04-14,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/24515/kst-24515-302/1/xml/kst-24515-302.xml,,24515,Preventie en bestrijding van stille armoede en sociale uitsluiting
kst-27923-194,Werken in het onderwijs; Motie; Motie van het lid Jasper Van Dijk over de onwenselijkheid van prestatiebeloning voor leraren,2014-12-03,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27923/kst-27923-194/1/xml/kst-27923-194.xml,,27923,Werken in het onderwijs
kst-31936-279,Luchtvaartbeleid; Motie; Motie van het lid Bashir over informatie over de vorderingen in het tegengaan van oneerlijke concurrentie,2015-06-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31936/kst-31936-279/1/xml/kst-31936-279.xml,,31936,Luchtvaartbeleid
kst-31293-250,Primair Onderwijs; Motie; Motie van het lid Siderius over overzichtelijk weergeven van de ouderbijdrage in de schoolgids,2015-03-25,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31293/kst-31293-250/1/xml/kst-31293-250.xml,,31293,Primair Onderwijs
kst-23645-589,Openbaar vervoer; Motie; Motie van het lid De Rouwe over vertegenwoordiging van de reiziger in de nieuwe TLS-organisatie,2014-12-04,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/23645/kst-23645-589/1/xml/kst-23645-589.xml,,23645,Openbaar vervoer
kst-28165-207,Deelnemingenbeleid Rijksoverheid; Motie; Motie van het lid Van Tongeren over het implementeren van de aanbevelingen over toezicht bij staatsdeelnemingen,2015-06-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28165/kst-28165-207/1/xml/kst-28165-207.xml,,28165,Deelnemingenbeleid Rijksoverheid
kst-31322-255,Kinderopvang; Motie; Motie van het lid Siderius c.s. over een ontwikkelrecht voor kinderen,2014-10-28,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31322/kst-31322-255/1/xml/kst-31322-255.xml,,31322,Kinderopvang
kst-25087-88,Internationaal fiscaal (verdrags)beleid; Motie; Motie van de leden Klaver en Merkies over controle van bedrijven met een APA of ATR,2015-03-05,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/25087/kst-25087-88/1/xml/kst-25087-88.xml,,25087,Internationaal fiscaal (verdrags)beleid
kst-27858-283,"Gewasbeschermingsbeleid; Motie; Motie van het lid Smaling over het gat tussen laboratorium, collegezaal en praktijk",2014-12-18,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27858/kst-27858-283/1/xml/kst-27858-283.xml,,27858,Gewasbeschermingsbeleid
kst-32140-23,Herziening Belastingstelsel; Motie; Motie van het lid Ouwehand over niet verhogen van de btw op diensten en cultuur,2015-06-24,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32140/kst-32140-23/1/xml/kst-32140-23.xml,,32140,Herziening Belastingstelsel
kst-29754-281,Terrorismebestrijding; Motie; Motie van het lid Van der Staaij c.s. over het extra geld voor het Openbaar Ministerie eerder beschikbaar stellen,2015-01-14,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29754/kst-29754-281/1/xml/kst-29754-281.xml,,29754,Terrorismebestrijding
kst-29279-261,Rechtsstaat en Rechtsorde; Motie; Motie van het lid Kuzu over onderzoeken of de standpunten van PVV en SGP strijdig zijn met de rechtsstaat,2015-07-02,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29279/kst-29279-261/1/xml/kst-29279-261.xml,,29279,Rechtsstaat en Rechtsorde
kst-33966-34,Wijziging van de Herzieningswet toegelaten instellingen volkshuisvesting; Motie; Motie van het lid Karabulut over de sociale woningvoorraad terugbrengen op het oude niveau,2014-12-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33966/kst-33966-34/1/xml/kst-33966-34.xml,,33966,Wijziging van de Herzieningswet toegelaten instellingen volkshuisvesting
kst-26485-207,Maatschappelijk verantwoord ondernemen; Motie; Motie van de leden Van Laar en Jan Vos over onderzoek naar mededingingsregels en ACM-afspraken die niet in lijn zijn met mvo-regels,2015-04-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/26485/kst-26485-207/1/xml/kst-26485-207.xml,,26485,Maatschappelijk verantwoord ondernemen
kst-33529-81,Gaswinning Groningen-veld; Motie; Motie van het lid Jan Vos c.s. over een appreciatie van het onderzoek van de dialoogtafel,2014-10-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33529/kst-33529-81/1/xml/kst-33529-81.xml,,33529,Gaswinning Groningen-veld
kst-34000-33,Nota over de toestand van ’s Rijks Financiën; Motie; Motie van het lid Merkies over terugbrengen van de accijnzen op brandstof naar het niveau van voor 2014,2014-09-25,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/34000/kst-34000-33/1/xml/kst-34000-33.xml,,34000,Nota over de toestand van ’s Rijks Financiën
kst-33529-187,Gaswinning Groningen-veld; Motie; Motie van het lid Van Tongeren over gaswinning voor het vullen van gasopslagen,2015-07-01,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33529/kst-33529-187/1/xml/kst-33529-187.xml,,33529,Gaswinning Groningen-veld
kst-30196-280,Duurzame ontwikkeling en beleid; Motie; Motie van het lid Klever over stoppen met de uitrol van windmolens op land,2015-01-13,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30196/kst-30196-280/1/xml/kst-30196-280.xml,,30196,Duurzame ontwikkeling en beleid
kst-27428-294,Beleidsnota Biotechnologie; Motie; Motie van het lid Thieme over aanwijzing van groepen van genetisch gemodificeerde organismen,2014-12-04,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27428/kst-27428-294/1/xml/kst-27428-294.xml,,27428,Beleidsnota Biotechnologie
kst-29689-573,Herziening Zorgstelsel; Motie; Motie van het lid Dik-Faber over een onafhankelijke vergelijkingssite voor zorgverzekeringen,2015-01-29,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29689/kst-29689-573/1/xml/kst-29689-573.xml,,29689,Herziening Zorgstelsel
kst-33529-62,Gaswinning Groningen-veld; Motie; Motie van het lid Smaling over een aardbevingsfonds,2014-10-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33529/kst-33529-62/1/xml/kst-33529-62.xml,,33529,Gaswinning Groningen-veld
kst-29544-569,Arbeidsmarktbeleid; Motie; Motie van het lid Krol over een overzicht van de uitstroomrichtingen uit de WW van 55-min en 55-plus,2014-11-05,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29544/kst-29544-569/1/xml/kst-29544-569.xml,,29544,Arbeidsmarktbeleid
kst-34166-18,Staat van de Europese Unie 2015; Motie; Motie van het lid Ouwehand over het beëindigen van de TTIP-onderhandelingen,2015-04-02,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/34166/kst-34166-18/1/xml/kst-34166-18.xml,,34166,Staat van de Europese Unie 2015
kst-33997-39,Vliegramp MH17; Motie; Motie van het lid Omtzigt over een inventarisatie van alle relevante documenten over de MH17,2015-04-23,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33997/kst-33997-39/1/xml/kst-33997-39.xml,,33997,Vliegramp MH17
kst-31793-104,Internationale klimaatafspraken ; Motie; Motie van het lid Pechtold over zelfopgewekte energie vrijstellen van energiebelasting,2014-12-03,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31793/kst-31793-104/1/xml/kst-31793-104.xml,,31793,Internationale klimaatafspraken
kst-21501-07-1274,Raad voor Economische en Financiële Zaken; Motie; Motie van het lid Merkies over overleg met de Griekse regering om tot een akkoord te komen,2015-07-02,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-07/kst-21501-07-1274/1/xml/kst-21501-07-1274.xml,,21501-07,Raad voor Economische en Financiële Zaken
kst-30597-489,Toekomst AWBZ; Motie; Motie van het lid Leijten over een orgaan dat volstrekt onafhankelijk bindende adviezen kan geven,2015-04-08,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30597/kst-30597-489/1/xml/kst-30597-489.xml,,30597,Toekomst AWBZ
kst-29544-632,Arbeidsmarktbeleid; Motie; Motie van het lid Ulenbelt over overnemen van de loondoorbetalingsplicht in het tweede ziektejaar door het UWV,2015-06-24,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29544/kst-29544-632/1/xml/kst-29544-632.xml,,29544,Arbeidsmarktbeleid
kst-34002-59,Wijziging van enkele belastingwetten en enige andere wetten (Belastingplan 2015); Motie; Motie van het lid Omtzigt over de nihilwaardering voor parkeerplaatsen bij de werkplek,2014-11-12,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/34002/kst-34002-59/1/xml/kst-34002-59.xml,,34002,Wijziging van enkele belastingwetten en enige andere wetten (Belastingplan 2015)
kst-29628-516,Politie; Motie; Motie van het lid Oskam c.s. over het niet sluiten van politiebureaus,2015-04-07,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29628/kst-29628-516/1/xml/kst-29628-516.xml,,29628,Politie
kst-32851-14,Grensoverschrijdende samenwerking (GROS); Motie; Motie van de leden Bashir en Ulenbelt over het opzeggen van het convenant tussen de Belastingdienst en de uitzendsector,2015-02-04,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/32851/kst-32851-14/1/xml/kst-32851-14.xml,,32851,Grensoverschrijdende samenwerking (GROS)
kst-28286-871,Dierenwelzijn; Motie; Motie van het lid Wassenberg over een onderzoek naar illegale puppyhandel,2016-06-02,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28286/kst-28286-871/1/xml/kst-28286-871.xml,,28286,Dierenwelzijn
kst-31793-124,Internationale klimaatafspraken ; Motie; Motie van het lid Thieme over stoppen met de gasrotondestrategie,2015-11-24,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31793/kst-31793-124/1/xml/kst-31793-124.xml,,31793,Internationale klimaatafspraken
kst-30950-91,Rassendiscriminatie; Motie; Motie van het lid Kuzu over een specialistische politieteam om discriminatie te bestrijden,2016-06-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30950/kst-30950-91/1/xml/kst-30950-91.xml,,30950,Rassendiscriminatie
kst-31793-150,Internationale klimaatafspraken ; Motie; Motie van het lid Madlener over het klimaatakkoord naar de prullenbak verwijzen,2016-05-19,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/31793/kst-31793-150/1/xml/kst-31793-150.xml,,31793,Internationale klimaatafspraken
kst-33576-52,Natuurbeleid; Motie; Motie van het lid Graus over natuurbescherming niet boven dierenwelzijn stellen,2015-09-22,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/33576/kst-33576-52/1/xml/kst-33576-52.xml,,33576,Natuurbeleid
kst-30950-92,Rassendiscriminatie; Motie; Motie van het lid Kuzu over discriminatie als reden voor onmiddellijke ontslag,2016-06-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30950/kst-30950-92/1/xml/kst-30950-92.xml,,30950,Rassendiscriminatie
kst-29754-328,Terrorismebestrijding; Motie; Motie van het lid Wilders over het opzeggen van het vertrouwen in het kabinet,2015-11-19,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/29754/kst-29754-328/1/xml/kst-29754-328.xml,,29754,Terrorismebestrijding
kst-34270-12,Uitvoering Wet raadgevend referendum; Motie; Motie van het lid Wilders over het opzeggen van het vertrouwen in de minister-president,2016-04-13,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/34270/kst-34270-12/1/xml/kst-34270-12.xml,,34270,Uitvoering Wet raadgevend referendum
kst-19637-2099,Vreemdelingenbeleid; Motie; Motie van het lid Madlener over het sluiten van de grenzen voor alle asielzoekers,2015-12-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/19637/kst-19637-2099/1/xml/kst-19637-2099.xml,,19637,Vreemdelingenbeleid
kst-27925-580,Bestrijding internationaal terrorisme; Motie; Motie van het lid Kuzu over geen militaire missie uitvoeren in Syrië,2016-02-10,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27925/kst-27925-580/1/xml/kst-27925-580.xml,,27925,Bestrijding internationaal terrorisme
kst-28286-873,Dierenwelzijn; Motie; Motie van het lid Wassenberg over niet langer toestaan van shows met wilde dieren,2016-06-02,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28286/kst-28286-873/1/xml/kst-28286-873.xml,,28286,Dierenwelzijn
kst-30950-93,Rassendiscriminatie; Motie; Motie van het lid Kuzu over naming and shaming van bedrijven die aantoonbaar discrimineren,2016-06-09,Motie,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/30950/kst-30950-93/1/xml/kst-30950-93.xml,,30950,Rassendiscriminatie
